"pais","idnum","uniq_id","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","estratopri","estratosec","q2y","q2","q1","ls3","a4","soct2","idio2","np1","cp6","cp7","cp8","cp13","cp20","it1","l1","cosgov2","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic71","vic72","vic74","vic43","aoj11","aoj12","b1","b2","b3","b4","b6","b43","b13","b18","b21","b21a","b32","b31a","b37","b47a","n11","pr3d","pr3e","rumbo1","mal1","mal2","oport1","oport2","ar1","ar2","ar3","ar4","ar5","ar6","m1","m2","sd2new2","sd3new2","sd6new2","infrax","infra3","trato1","trato2","trato3a","trato3b","trato3c","trato3d","trato3e","trato3f","mito2","mito3","mito4","cosal2a","cosal2f","cospp1a","cospp1b","cospp1c","ros1","ros4","ing4","eff1","eff2","aoj22new","media3","media4","exp_a","dst1b","drk1","env1c","env2b","pn4","w14a","e5","d1","d2","d3","d4","d5","d6","lib1","lib2b","lib2c","lib4","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7new","vb1","vb2","vb4new","vb3n","cosvp1","cosvp2","vb10","vb11","cosvf1","pol1","vb20","cosmun5","cosmun12","for5","exp_b","mil10a","mil10e","mil10oas","mil10un","wf1","cct1b","ed","ed2","q5a","q5b","q3c","ocup4a","ocup1a","q10g","q10new","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","q12m","q12f","etid","www1","gi0","pr1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","colorr","conocim","iarea1","iarea2","iarea3","iarea4","iarea6","iarea7","sexi","colori","srvyrid","formatq","sex"
6,364,16060364,203,602,600203,113,1,3,1,9/6/2016,1,602,2,1975,41,2,2,3,3,3,2,1,4,4,4,4,3,4,4,2,1,1,2,2,,0,1,1,0,2,4,3,7,4,7,7,7,4,1,2,1,6,5,4,3,4,7,2,2,1,2,2,1,9,10,9,10,6,10,4,4,3,2,2,4,2,1,,,,,,,,8,10,8,10,6,2,2,4,5,7,5,7,6,7,6,6,2,7,4,7,1,1,2,10,10,10,9,10,10,1,3,2,2,1,0,0,,0,,,0,0,5,1,1,,,1,2,2,,,3,4,0,4,1,2,2,,,4,2,1,1,0,2,1,5,1,4,3,3,2,1,4,2,1,7,0,4,3,1,2,4,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,4,2,2,2,2,1,1,1,2,2,1,4,2
6,1329,16061329,10101,601,600101,250,1,1,1,8/24/2016,1,601,1,1982,34,1,2,1,3,3,2,2,4,4,4,,3,6,1,2,1,1,2,2,,0,0,0,0,2,3,1,2,1,6,4,7,7,4,1,1,,2,4,4,3,6,4,2,1,3,2,2,10,10,10,2,7,10,5,2,3,2,4,3,2,1,,,,,,,,3,4,4,1,4,2,2,3,3,2,6,4,3,6,1,1,2,7,3,1,1,3,2,5,2,5,4,4,10,1,2,2,3,1,0,0,,0,,,,1,1,1,1,,602,1,1,2,,,3,3,0,3,13,2,,,,,2,2,10,2,2,2,1,1,4,6,6,2,2,3,2,3,4,1,2,1,1,5,3,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,5,3,2,4,4,1,1,1,1,3,3,4,1
6,39,16060039,113,601,600113,75,1,3,1,8/31/2016,1,601,2,1943,73,1,2,3,2,2,2,4,4,4,4,,,5,4,2,2,2,1,1,3,0,0,0,0,2,1,6,7,3,5,2,7,1,3,2,3,3,2,3,5,2,6,6,2,,3,2,2,4,5,3,3,3,3,3,4,2,2,3,4,2,5,5,3,3,4,3,2,3,5,4,4,5,3,4,,4,2,7,5,2,5,7,4,3,2,4,4,4,1,3,1,5,5,4,3,3,7,10,2,1,1,2,0,0,,,,0,,1,4,1,1,,603,,,2,,,4,4,0,,4,1,2,2,2,2,2,2,7,1,4,2,1,,,,13,2,2,3,2,1,4,1,0,,,2,5,2,1,1,0,1,0,1,1,0,1,1,1,1,1,1,3,1,1,1,4,1,1,1,2,6,17,4,1
6,1464,16061464,410,604,600410,181,1,4,1,9/3/2016,1,604,2,1981,35,2,1,21,3,3,2,1,4,2,4,4,2,10,3,1,1,1,2,2,,1,0,1,1,3,4,5,6,4,6,6,7,5,4,3,4,3,5,4,5,5,3,2,2,1,2,2,2,5,3,2,1,2,1,3,4,3,3,3,4,1,2,2,1,3,1,1,1,1,4,4,4,5,1,3,1,1,1,7,6,1,3,7,1,7,1,4,3,4,1,3,1,5,4,4,1,1,3,1,3,3,3,2,0,0,,0,,,,0,4,1,1,,603,2,2,2,,,3,4,2,3,2,2,,3,1,1,1,1,18,4,1,1,5,1,1,16,16,2,2,3,2,1,7,0,0,,,5,1,2,2,1,1,1,0,1,1,0,1,1,1,1,1,0,4,2,2,2,2,1,1,1,2,2,1,4,2
6,1025,16061025,106,601,600106,41,1,3,1,9/6/2016,1,601,2,1987,29,1,2,3,3,3,2,1,4,4,2,,3,8,3,2,2,2,2,2,,0,0,0,0,2,4,2,7,3,4,4,7,4,2,4,3,2,4,3,2,4,4,5,2,1,3,2,2,8,6,4,1,1,1,3,3,3,3,4,6,3,2,1,3,1,4,4,3,3,5,4,8,1,4,2,2,4,5,7,5,3,5,7,4,7,1,6,2,4,2,3,1,10,7,10,10,10,7,1,2,1,1,2,0,0,,,,0,,0,5,1,1,,603,2,1,1,603,1,1,2,4,4,2,2,3,3,1,1,2,2,18,8,2,1,2,4,,,15,2,2,2,2,1,3,0,0,,,1,1,2,2,1,0,1,0,1,1,0,1,1,1,1,1,1,1,2,2,2,4,1,1,1,1,5,14,4,1
6,6,16060006,203,602,600203,113,1,3,1,9/6/2016,1,602,2,1992,24,2,1,3,3,2,2,4,2,4,4,4,1,5,3,2,1,1,2,1,2,1,0,1,0,4,2,5,6,3,2,1,7,4,4,2,1,7,4,1,3,1,7,1,2,1,2,2,1,8,5,7,4,4,4,5,3,2,2,3,2,1,5,9,9,6,7,6,10,10,7,4,2,1,1,2,2,4,4,6,7,5,5,7,2,3,1,7,3,4,1,4,2,9,7,6,1,1,9,10,3,3,2,1,1,1,,0,0,0,0,0,5,1,1,,603,2,,2,,,4,3,2,1,4,1,,,3,3,2,2,17,3,2,1,1,1,1,15,16,2,2,2,1,2,4,2,2,0,2,2,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,4,2,2,2,2,1,1,1,2,2,1,4,2
6,1201,16061201,119,601,600119,248,1,3,1,8/22/2016,1,604,1,1974,42,1,2,1,3,3,2,3,2,4,4,,1,10,1,1,2,2,2,1,6,0,1,1,1,4,4,3,5,2,5,7,7,3,3,3,5,3,3,6,7,4,7,7,2,3,3,2,2,10,7,9,8,2,2,3,4,4,2,3,4,1,3,6,8,2,5,3,9,7,8,7,8,1,1,1,2,4,1,7,7,7,6,1,4,6,1,3,3,1,1,3,1,10,10,10,8,7,2,3,2,2,2,1,0,0,0,0,,0,0,0,4,1,1,,603,2,2,2,,,4,4,96,,13,2,,3,,,2,2,17,1,2,1,1,1,1,16,16,2,2,3,1,7,3,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,18,4,1
6,656,16060656,10102,601,600101,15,1,1,1,8/24/2016,1,601,1,1981,35,2,1,4,1,1,2,4,4,4,4,1,4,8,5,1,1,1,2,1,3,1,1,1,1,4,2,1,4,5,7,7,7,6,1,1,5,4,1,7,3,5,1,7,2,2,3,2,1,7,10,10,10,6,10,3,3,2,2,3,4,3,5,10,10,6,10,10,10,8,7,7,8,7,6,3,1,2,5,6,4,7,5,6,7,5,1,7,3,5,2,3,2,8,7,6,5,8,1,10,1,1,2,1,1,0,1,0,,0,0,1,5,1,1,,,1,1,2,,,4,4,96,3,4,2,,1,3,2,2,1,0,3,5,4,11,1,2,7,15,2,1,4,2,3,7,1,3,2,1,5,5,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,4,3,2,3,3,1,1,1,2,2,1,4,2
6,111,16060111,407,604,600407,171,1,3,1,9/14/2016,1,602,3,1980,36,2,1,70,2,2,2,1,3,3,4,4,1,8,5,1,2,2,1,2,,0,0,1,0,2,3,5,4,5,6,6,7,3,4,4,6,5,6,5,7,5,6,3,2,1,2,,1,6,4,6,1,1,1,3,4,1,2,2,2,2,3,10,10,8,10,8,7,9,8,8,8,8,3,1,2,4,3,5,6,5,4,6,4,5,1,3,2,4,1,2,1,10,10,10,5,10,10,5,2,2,2,2,0,0,,0,,0,0,0,2,1,1,,603,2,1,1,602,1,3,3,2,2,7,1,,2,2,2,2,2,11,4,2,2,1,1,2,,,2,2,2,1,2,4,2,2,2,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,2,2,1,1,4,1,1,1,2,7,17,4,2
6,204,16060204,307,603,600307,154,1,3,1,8/30/2016,1,602,2,1991,25,1,2,15,3,2,2,1,1,4,2,,2,9,7,1,2,2,1,1,2,0,1,1,0,3,2,4,6,5,4,6,7,3,5,4,3,3,,6,7,4,1,,2,2,2,2,2,5,3,5,1,1,4,3,4,2,1,4,2,2,5,7,5,7,5,4,6,2,8,6,8,9,1,1,2,4,6,7,7,5,7,6,4,7,1,7,2,3,1,2,2,5,,6,1,3,9,1,1,2,1,1,0,0,0,0,0,0,0,1,5,1,1,,602,1,,1,602,1,1,,2,3,2,2,3,1,1,3,2,1,8,8,1,1,1,1,2,11,11,2,1,3,1,2,4,2,2,0,2,2,1,1,2,1,0,1,0,1,1,0,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,4,4,1
6,755,16060755,108,601,600108,50,1,3,1,8/26/2016,1,601,2,1969,47,1,2,3,2,3,2,2,4,4,4,,1,7,1,1,2,1,1,1,2,1,0,1,1,3,2,3,1,2,4,4,7,1,4,2,4,6,5,7,6,4,3,7,2,1,3,2,2,8,7,10,1,1,10,5,5,3,2,2,2,3,5,6,8,1,8,8,7,4,5,7,10,6,1,2,2,4,4,1,6,7,4,2,2,7,1,2,1,5,1,3,1,5,2,3,2,2,4,4,1,1,1,1,1,1,0,0,,0,,1,4,1,1,,602,1,1,1,602,1,3,1,0,3,1,2,1,4,2,,2,2,9,4,2,1,1,1,2,10,14,2,2,4,3,1,3,0,1,1,0,5,2,1,2,1,0,1,0,1,1,0,1,1,0,0,1,1,6,3,1,2,1,1,1,1,2,5,23,4,1
6,525,16060525,110,601,600110,70,1,3,1,9/2/2016,1,601,2,1991,25,2,2,1,3,,,4,2,4,4,4,2,1,6,2,1,2,2,2,,1,1,1,0,4,4,3,1,1,1,7,7,7,1,1,4,7,5,1,1,3,7,1,2,1,2,2,2,10,8,1,10,1,1,3,3,4,4,4,3,4,5,5,9,1,6,1,1,1,7,4,10,1,1,2,2,4,4,5,7,1,1,7,1,7,1,4,4,1,1,4,2,10,6,10,1,1,10,10,1,1,1,1,0,0,0,0,0,,0,0,4,1,1,,,1,,2,,,4,1,0,2,,2,,2,3,3,1,2,9,,2,1,1,1,4,1,2,2,2,4,3,1,3,2,2,1,1,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,2,3,2,2,4,2,2,1,2,2,10,4,2
6,1246,16061246,110,601,600110,65,1,3,1,9/7/2016,1,601,2,1983,33,1,1,15,3,3,2,2,4,4,4,,2,6,6,2,1,1,2,1,1,0,0,1,1,4,1,3,7,4,4,7,7,4,4,3,5,5,6,4,3,2,7,5,2,1,3,2,1,10,9,9,9,9,10,3,3,2,1,2,3,2,4,10,10,9,9,9,8,8,6,8,8,1,1,1,2,3,4,7,7,1,4,7,4,4,2,5,3,5,1,3,1,5,8,7,6,4,10,1,1,2,1,1,0,0,,0,,0,,0,3,1,1,,603,1,2,2,,,1,4,0,2,2,1,,,2,2,2,2,11,2,3,1,5,1,2,11,11,2,2,1,2,1,1,0,0,,,5,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,4,3,1,1,4,1,1,1,2,2,10,4,1
6,1146,16061146,601,606,600601,207,1,3,1,9/8/2016,1,604,1,1958,58,1,1,13,3,2,2,4,4,4,4,,3,6,6,2,2,1,2,2,,0,0,0,1,3,1,4,7,6,6,6,7,5,5,3,2,4,6,5,6,4,4,7,2,2,2,1,1,6,5,1,1,1,1,4,5,2,2,1,5,1,5,10,9,8,9,9,2,10,9,8,10,1,2,1,2,4,1,7,7,4,1,1,5,4,1,6,3,5,1,2,2,8,6,6,4,10,10,1,3,3,3,2,0,0,,0,,0,,0,,1,1,,602,1,1,1,602,1,2,3,2,3,,1,3,3,2,2,1,1,12,1,5,1,1,1,1,16,16,2,2,2,2,2,7,2,0,,,5,1,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,4,2,1,4,1,1,1,1,1,3,3,4,1
6,1083,16061083,103,601,600103,241,1,2,1,8/29/2016,1,601,1,1997,19,2,1,5,3,3,2,2,4,4,4,4,2,7,2,2,1,1,2,1,1,1,1,1,1,3,3,2,1,2,2,3,4,2,1,2,3,4,3,5,3,2,4,5,2,1,3,2,1,3,6,4,6,7,6,4,4,3,4,3,5,4,5,7,4,2,4,4,2,1,6,5,7,3,1,1,2,4,2,6,3,1,1,7,5,4,2,4,3,4,1,3,1,4,2,4,3,1,5,1,3,1,2,1,0,0,0,,,0,,0,3,1,2,6,,,,2,,,3,3,,4,6,1,3,2,3,,2,2,7,2,5,2,12,4,,,1,2,1,4,2,1,2,0,0,,,2,1,2,1,1,0,1,0,1,1,0,1,1,1,1,1,0,4,3,2,2,3,1,2,1,2,6,12,4,2
6,801,16060801,106,601,600106,42,1,3,1,9/3/2016,1,601,2,1972,44,2,1,3,3,1,2,4,3,4,4,4,3,8,6,2,2,2,2,2,,0,0,0,0,1,1,4,7,6,5,6,7,5,5,4,5,5,6,6,4,4,3,5,1,1,2,2,1,6,3,8,4,2,6,3,3,2,2,3,2,3,4,9,9,6,5,6,7,9,9,9,10,8,5,1,1,3,5,6,5,6,6,7,5,6,1,7,2,7,1,2,2,5,6,6,6,5,3,3,3,1,2,1,0,0,,0,,0,0,0,3,1,1,,603,1,1,1,602,1,3,,2,3,6,1,,,,,2,2,6,2,5,1,1,1,4,5,5,2,2,2,2,6,5,0,2,0,2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,2,3,2,2,2,2,2,2,1,2,19,4,2
6,893,16060893,10102,601,600101,8,1,1,1,9/9/2016,1,601,1,1965,51,2,1,27,1,2,2,1,2,3,4,4,3,3,5,2,1,1,1,2,,1,0,1,1,2,2,5,6,5,5,7,7,4,6,3,6,5,6,5,6,6,3,5,1,1,2,2,1,5,4,4,3,3,9,2,3,3,2,2,2,2,5,8,7,5,10,6,9,8,8,8,7,8,5,3,2,4,4,6,5,7,6,5,4,5,2,7,3,5,1,2,2,10,7,8,8,7,6,4,2,2,2,2,0,0,,,,0,0,0,3,1,1,,603,2,2,2,,,4,4,0,3,1,2,2,2,2,2,2,2,6,2,2,1,1,5,,,15,2,2,2,2,2,3,0,2,2,0,1,4,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,4,2,2,2,2,2,2,1,2,2,1,4,2
6,640,16060640,401,604,600401,164,1,2,1,9/17/2016,1,602,1,1998,18,1,1,4,3,2,2,4,4,4,4,,3,5,2,2,1,,1,2,,1,0,1,1,3,3,2,4,1,2,3,7,2,5,1,4,2,,4,3,1,1,2,2,1,3,2,2,10,9,3,10,10,5,3,5,2,1,2,3,2,4,9,10,7,5,7,8,10,3,3,3,9,1,3,1,1,4,7,7,1,6,7,6,5,1,5,3,6,1,2,2,10,9,10,10,10,10,9,1,1,2,1,0,0,,,,0,,0,5,1,2,5,,,,2,,,2,3,96,3,2,2,3,1,2,3,2,2,7,8,3,3,11,4,,,,2,1,2,3,1,4,1,0,,,1,1,1,2,1,1,1,2,1,1,0,1,1,1,1,1,0,2,2,2,1,3,1,1,1,1,9,5,4,1
6,50,16060050,108,601,600108,50,1,3,1,8/27/2016,1,601,2,1979,37,2,4,1,3,3,2,2,4,2,4,4,2,1,5,2,1,1,1,1,3,1,1,1,1,2,3,4,1,3,5,3,7,4,3,2,2,4,4,7,4,1,1,7,2,1,3,2,2,10,6,3,5,5,8,4,3,3,2,2,3,3,4,5,4,10,5,5,4,5,5,5,7,8,5,3,2,4,4,7,4,2,5,7,4,5,1,5,2,4,2,3,1,10,7,6,5,5,5,5,1,1,1,1,0,0,,,0,0,,0,3,1,2,77,,,,2,,,4,4,0,3,4,2,,3,2,3,2,2,3,0,5,2,1,6,,8,13,2,2,3,2,6,4,1,1,0,1,1,4,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,2,3,1,2,2,1,1,1,2,5,23,4,2
6,664,16060664,307,603,600307,156,1,3,1,9/19/2016,1,602,2,1950,66,2,1,1,3,2,2,1,4,4,4,4,4,7,5,2,1,1,1,2,,1,1,0,0,3,1,4,,1,4,,7,1,7,1,1,7,6,7,4,3,7,7,2,1,3,2,2,10,10,1,5,5,10,3,5,3,2,2,4,4,5,8,10,1,10,1,10,10,9,7,10,10,1,2,2,4,5,1,1,1,1,7,7,1,2,6,4,7,1,2,1,10,,10,10,10,10,1,3,3,3,3,0,0,,,,,,0,5,1,2,1,,,,2,,,4,,2,2,,1,,,2,2,2,2,2,2,1,1,1,5,,,,2,2,3,2,1,2,0,1,1,0,,5,1,2,1,0,1,0,1,1,0,1,1,0,1,1,0,2,3,1,1,4,1,1,1,1,3,3,4,2
6,814,16060814,401,604,600401,167,1,2,1,9/19/2016,1,602,1,1988,28,2,1,19,3,1,2,2,4,4,4,4,3,,4,2,1,,2,2,,1,0,1,1,3,2,3,6,4,5,5,7,5,5,4,4,4,4,4,3,5,4,2,1,2,2,1,1,6,7,6,7,5,10,2,3,2,2,3,2,1,3,7,8,10,9,8,9,10,7,8,6,2,7,1,2,4,4,6,5,3,3,7,4,,2,7,3,4,1,2,2,6,6,6,4,5,6,2,,2,1,1,0,0,,,,0,,0,3,1,,,,,,2,,,1,3,96,2,,2,,,,,2,2,11,1,3,1,1,4,,,14,2,2,2,1,2,3,1,1,1,0,1,1,2,4,0,1,1,1,1,1,0,1,1,1,1,1,1,3,3,2,2,3,2,1,2,2,5,20,4,2
6,733,16060733,110,601,600110,70,1,3,1,9/10/2016,1,601,2,1972,44,2,3,3,3,2,2,4,4,4,4,4,1,1,1,2,2,2,2,2,,0,0,1,0,4,4,5,7,2,3,7,7,5,2,1,1,1,3,2,1,2,7,7,2,1,3,2,1,10,10,6,10,2,10,5,3,3,2,3,5,2,1,,,,,,,,4,5,10,1,1,4,2,4,4,7,5,1,1,7,5,3,1,7,3,7,1,3,1,2,8,7,1,10,10,8,3,1,1,1,0,0,,,,,,0,4,1,2,8,,,,2,,,4,1,,3,,2,3,3,1,2,2,,6,1,5,1,1,5,,,1,2,2,4,3,1,3,0,3,2,1,5,4,4,3,0,0,1,0,1,0,0,1,1,0,0,1,0,3,3,2,2,4,2,2,2,2,2,10,4,2
6,1243,16061243,505,605,600505,186,1,4,1,8/24/2016,1,604,2,1950,66,2,4,4,2,2,2,4,4,4,4,4,4,5,3,2,1,1,2,1,5,1,1,,0,4,1,5,7,2,7,6,7,4,2,2,4,1,,6,7,,2,2,,1,2,2,2,7,10,8,9,1,9,1,4,3,,3,3,1,5,10,10,6,10,6,7,4,5,3,8,3,1,3,2,4,1,6,7,5,5,7,5,,1,7,4,7,1,3,2,3,7,5,1,4,8,1,2,3,2,,0,0,0,,,0,,0,2,1,1,,603,2,2,,,,4,2,4,3,4,1,,2,2,2,2,2,5,,2,1,1,6,,1,1,2,2,3,2,1,1,0,6,2,4,1,4,1,2,1,0,1,0,1,0,0,1,1,0,0,1,1,3,3,2,2,3,2,1,1,1,5,15,4,2
6,987,16060987,102,601,600102,24,1,1,1,9/5/2016,1,601,2,1950,66,2,1,4,3,3,2,1,4,4,4,4,1,,5,2,1,,2,2,,1,1,1,0,2,1,2,4,1,4,4,6,3,3,1,4,6,5,6,2,3,5,6,2,1,2,2,1,5,10,6,4,7,10,3,3,2,2,1,3,5,5,5,5,4,3,4,4,3,8,8,8,8,6,3,2,3,2,6,6,1,2,2,2,5,2,7,4,6,1,2,2,6,7,4,1,2,1,3,3,2,2,1,0,0,0,,,0,,0,4,1,1,,603,1,1,2,,,4,4,0,2,,2,,2,2,3,2,2,8,0,2,1,1,5,,,11,2,2,4,2,6,4,0,3,1,2,2,5,1,2,1,1,1,0,1,1,0,1,1,1,0,1,0,3,4,1,1,3,1,1,1,2,4,20,4,2
6,920,16060920,115,601,600115,85,1,3,1,8/26/2016,1,601,2,1990,26,1,1,5,3,3,2,4,4,4,3,,1,4,4,2,2,2,2,2,,0,0,0,1,2,2,2,7,6,7,6,7,1,5,2,5,7,4,1,7,4,7,7,1,3,2,1,,8,6,2,1,1,2,3,4,3,,,2,1,1,,,,,,,,10,6,8,1,1,2,2,3,5,7,6,4,6,4,1,7,1,3,2,2,2,2,1,10,10,10,8,10,10,10,3,1,2,1,0,0,,,0,,,0,3,1,1,,603,1,1,2,,,1,4,96,1,13,2,3,1,3,2,2,2,17,8,5,4,4,3,,,16,2,2,2,3,1,4,1,0,,,1,1,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,5,14,4,1
6,164,16060164,113,601,600113,79,1,3,1,9/10/2016,1,601,2,1988,28,2,3,4,3,3,2,2,2,4,2,2,3,1,2,2,1,1,2,2,,1,1,1,1,3,3,3,6,4,2,3,7,3,4,1,1,5,4,5,4,3,1,6,2,1,2,2,2,10,8,6,10,10,10,4,4,3,3,2,4,2,1,,,,,,,,6,8,8,1,1,3,2,4,3,5,4,1,5,7,7,2,2,7,3,4,1,3,2,6,5,8,6,6,8,1,2,2,1,2,0,1,,,0,,0,0,3,1,1,,604,2,2,2,,,3,1,2,2,4,1,2,2,2,1,1,2,6,1,3,1,5,5,,,1,2,2,4,3,3,12,7,4,3,1,1,1,1,2,1,0,1,0,0,0,0,1,1,0,1,1,1,1,3,4,4,4,4,4,4,1,3,3,4,2
6,1460,16061460,106,601,600106,47,1,3,1,9/12/2016,1,601,2,1960,56,2,1,1,2,1,2,1,4,4,4,4,3,1,6,2,2,2,2,2,,1,1,0,0,2,2,3,7,4,3,5,7,1,4,2,3,1,2,6,3,4,6,6,2,1,2,1,1,10,10,1,7,1,10,3,5,2,1,2,3,4,1,,,,,,,,10,10,10,6,1,2,2,4,5,6,6,2,3,7,5,7,2,7,2,7,1,3,1,4,8,9,8,6,10,1,3,3,3,2,0,0,0,0,,,,0,4,1,1,,603,1,2,2,,,3,4,0,3,7,2,,2,2,,2,2,9,2,5,4,,1,2,1,12,2,2,2,1,1,4,0,3,3,0,2,1,2,2,1,0,1,0,1,1,1,1,1,1,1,1,1,4,3,2,2,4,2,2,1,2,2,10,4,2
6,522,16060522,119,601,600119,89,1,3,1,8/24/2016,1,604,1,1940,76,2,,1,3,3,2,2,4,4,4,4,1,,5,2,,,2,2,,0,,0,0,3,,2,5,3,,7,7,,4,3,3,3,,,5,3,4,,2,3,2,,1,5,,5,,,,3,3,2,,2,3,2,5,6,6,6,5,5,5,5,6,6,7,4,,,2,,,7,5,3,3,5,,,2,6,,5,3,,2,4,4,5,4,,,3,1,2,2,1,0,0,,0,,0,,0,3,1,1,,602,1,1,1,602,1,3,3,,,,1,,,,,2,2,2,,3,1,1,5,,,,1,2,2,2,2,2,0,7,5,2,,5,1,2,1,0,1,0,1,0,0,1,1,0,0,1,1,2,3,1,1,2,1,1,1,2,2,21,4,2
6,1466,16061466,307,603,600307,155,1,3,1,9/4/2016,1,602,2,1957,59,2,1,1,3,1,2,1,4,4,4,4,1,,1,2,2,2,2,2,,1,0,1,0,1,4,5,7,5,6,5,7,4,7,1,3,2,4,7,7,4,4,7,2,2,2,2,1,5,8,8,6,8,8,4,4,3,2,3,3,2,1,,,,,,,,6,8,7,10,8,3,2,4,4,7,5,1,1,7,7,5,1,7,3,4,1,2,1,6,5,10,10,8,1,3,2,3,2,1,0,0,,0,,,,0,3,1,1,,603,1,1,2,,,4,1,,4,4,2,1,1,1,,2,2,11,,2,1,4,1,2,5,,2,2,2,2,2,6,0,4,2,2,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,3,4,1,3,2,1,1,1,1,1,4,4,2
6,159,16060159,103,601,600103,241,1,2,1,8/24/2016,1,601,1,1941,75,2,1,1,3,2,2,4,4,4,4,,1,10,7,2,2,2,2,2,,1,0,1,0,2,2,7,7,5,7,7,7,5,5,5,4,4,4,5,6,3,7,6,2,1,2,2,2,5,8,10,10,6,6,4,4,2,1,1,4,3,1,,,,,,,,8,5,7,1,1,3,2,3,3,5,7,3,6,7,5,5,1,4,4,5,1,2,1,7,8,5,3,3,7,6,2,2,2,2,0,0,1,,,,,0,3,1,1,,602,1,1,1,602,1,3,3,2,3,,2,,2,3,,2,2,18,1,2,1,1,5,,,,2,2,1,2,2,3,0,2,0,2,1,1,1,2,1,1,1,2,1,1,0,1,1,1,0,1,0,2,2,2,2,4,2,2,1,2,2,10,4,2
6,933,16060933,601,606,600601,202,1,3,1,9/8/2016,1,604,1,1987,29,1,1,1,2,2,2,4,4,4,4,,2,10,7,2,2,2,2,1,1,0,1,0,0,2,2,7,4,7,7,7,7,7,7,7,7,4,7,7,7,6,4,6,1,1,2,1,1,10,3,2,1,1,1,5,1,1,2,2,2,2,1,,,,,,,,10,10,3,1,10,2,2,4,1,1,7,7,7,1,3,4,2,7,1,7,2,1,2,4,10,10,6,5,10,1,3,3,3,2,0,0,,,,,,0,1,1,1,,677,2,2,2,,,2,3,,1,2,2,1,1,1,1,2,2,13,3,5,1,12,6,,7,7,2,2,4,2,1,1,0,,,,1,3,1,2,1,0,0,0,1,0,0,1,1,0,0,0,,1,3,1,4,1,1,1,1,1,3,3,4,1
6,1256,16061256,307,603,600307,154,1,3,1,8/30/2016,1,602,2,1978,38,1,2,5,3,3,2,1,2,4,4,,2,6,3,2,2,1,2,2,,0,0,1,0,2,1,3,3,2,1,2,7,3,4,1,1,2,4,4,3,2,6,2,2,1,3,2,2,8,10,6,1,1,3,5,5,3,2,3,3,2,5,8,9,4,5,5,3,3,4,7,5,1,8,3,2,3,7,1,3,7,4,7,5,1,2,4,2,3,1,4,2,1,3,3,5,5,1,1,1,1,1,1,1,0,0,,,0,0,0,2,1,1,,604,2,1,2,,,4,4,96,5,2,2,,1,1,1,2,2,6,1,5,3,5,6,,3,7,2,1,3,2,2,4,1,1,1,0,1,1,1,2,1,0,1,0,1,1,0,1,1,1,1,1,1,3,3,1,2,4,1,1,1,1,1,4,4,1
6,1192,16061192,201,602,600201,243,1,2,1,8/25/2016,1,602,1,1955,61,2,1,27,3,2,1,4,4,4,4,4,2,6,1,1,2,1,2,1,2,0,1,,0,2,4,4,7,5,7,7,7,1,3,1,1,1,5,6,7,3,1,7,2,1,2,2,2,10,10,1,5,5,2,5,4,3,2,3,5,1,1,,,,,,,,8,7,4,1,1,1,2,4,1,7,7,1,7,7,2,7,2,7,4,1,1,3,1,8,10,8,10,10,10,1,1,2,2,1,0,1,1,0,0,,,1,4,1,1,,603,2,2,2,,,4,3,7,5,2,1,,2,4,2,2,2,18,8,5,1,1,1,4,16,16,2,2,1,2,2,2,0,0,,,3,1,1,2,1,1,1,2,1,1,0,1,1,1,1,1,1,5,1,2,2,4,4,2,1,2,4,22,4,2
